hotel_url,text,rating
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We just turned up, no reservation, and they could not have been more accommodating. We were given a spacious, clean, bright room with a sea view into which they put a cot for our young daughter at no extra charge. Nice bathroom with good shower. Staff were friendly and very helpful with heating food and milk for our daughter. Not much English spoken so it does help if you can speak some Spanish. Breakfast was good with range of different breads, pastries, fresh fruit and yoghurts as well a small amount of cooked ingredients. Nice spacious bar alongside a small sitting room area as well as tables outside for eating and drinking. Hotel is located on the beach with lots of bars and restaurants within short walking distance. A couple of draw backs: in-room safe did not work - you have to leave valuables at the safe in reception; our TV remote control stopped working and they didn't seem inclined to fix it but then again we weren't on holiday to watch TV so it wasn't really an issue. The hotel restaurant is very expensive but there are lots of other eateries nearby. We had a relaxing stay in this lovely laid back fishing town. We were made to feel very welcome.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Rooms are tired en suite old fashioned chipped and marked,no buffet dinners all plated and the food well my wife and I have never eaten so badly in a 3 star hotel.The staff at the reception have an attitude problem never look to say good morning to you, in fact I would say the whole staff need retraining.I could go on and on but I will leave you to read between the lines.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Stayed here for 2 nights. Had a room (accessed via a little walkway) and a balcony overlooking the pool and beyond that was the beach. It was almost like the hotel was smiling, it seemed a happy place. Breakfast was a multicultural experience and quite lively with the banter of Dutch, Spanish, German nationalities, families and couples, with the sun shining in and no big queues at the buffet. Cereal, yoghurts, toast, juice and the usual available. Didn't go hungry. The bathroom was a bit boring with dull dark blue tiles and didn't look very inviting, but spacious at least and not really a drawback in the greater scheme of things. The hotel is a stone's throw from the beach. Lovely sunsets and I think I saw some restauranty bars along the beach which played music in the evening (not heard from hotel) There are tasty restaurants in the area in general. If you go left coming out of the hotel there are 2 restaurants on the left just down the road (we went to the end one) and sat sort of outside protected by a plastic anti-draught arrangement. There's also a yummy traditional pizzeria if you go left coming out of the hotel and then left again and cross the road. It has a wrought iron gate as a sort of door) I probably wouldn't stay more than 2 or 3 days in Zahara de los Atunes because it is a small place and once you've eaten out at a few places and been to the beach you've seen it all, but DO go. I had the best holiday of my life there! I think we chose the best hotel in terms of beach proximity, pleasant rooms, marble effect polished-looking interior especially upstairs hallways, nice overall finish on rooms, nice breakfast experience and good restaurants close by.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"There is nothing wrong with the hotel - the rooms are a bit dated and I did think the bathroom could have been cleaner - glass tiles as a shower curtain were not clean - water stains and splashes ( not by us, but previous occupiers). Main gripe is the attitude - clearly the hotel's location will keep it filled but the staff /owners are CHARMLESS. Our electric went off for the first 3 nights of a 4 night stay - no lights or air con etc, no apology whatsoever, in fact they just shrugged their shoulders, after 3 nights they got someone to look at the air con and we moved rooms ( we had to move ourselves though!) and the rooms we were offered were of a poorer quality - we finally got a nicer room - but with twin beds instead of a double. We only had drinks at the hotel the waiters are surly and grumpy - they clearly do not enjoy their jobs and the bar prices are astronomical hence why we did not make a habit of drinking there. We chose the hotel as it had a pool, however the pool area was not kept too clean and the were a couple of cats who used the pool as drinking water. There is a pension just behind the hotel and the owner of that seemed lovely - good cafe as well- I wish we had stayed there instead - half the price and run by someone who wants to be hospitable. Not once did we get a welcome smile or casual 'hello' they are all grumpy as hell in Gran Sol hotel, very unusual for Spain.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We stayed in The Gran Sol for 12 nights and loved it. We had a frontal room with fabulous views. Our room was pleasant, the bed was quite big which was great, however there was no mini-bar, no safe & no drawers??. The air conditioning at it's lowest seems to be set but at a very pleasant temperature. Nice big balcony with a wonderful breeze at all times. The ladies who cleaned the rooms were very pleasant. Reception staff were dreadful & the waiters were not very friendly either. We only had breakfast 3 mornings & we found it ok. We had lunch in the hotel, again on 3 occasions & enjoyed that. We never had a dinner in the hotel so cannot comment on that. There was a problem with the pool while we were there & it had to be emptied & cleaned so we were without that for 3-4 days but with the beach on our doorstep that was hardly a problem. It is a very safe beach with 2 lifegaurd stations, ambulance etc... The pool area is so quiet it really is a little oasis. We've been to Zahara many times & love this little fishing village, behind the hotel are all the little restaurants & bars & the visitors are predominantly Spanish with the odd German thrown in. Definitely the most relaxing holiday we ever had, we just parked the car & forgot about it. Everything is in walking distance. The hotel is very clean, location second to none & we will definitely return.",3
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"Just back from a week in this hotel. Wisely chose rooms (3, for extended family) with sea views. This hotel's location is second to none - right on the sea front - and Zahara de los Atunes has long been a favourite for beach visits with my family. We live 1.5 hrs away and regularly visit this isolated fishing-village-cum-tourist-resort in the summer. But this is the first time we had stayed in one of its hotels. If the quality of a business is a reflection of its owner, the owner of this particular hotel - to be found in the hotel's cafe on most days - does not pay sufficient attention to detail. The design of Gran Sol is very good and there's no sense of claustrophobia - rooms, bathrooms, restaurant, cafe, pool area etc are all of decent dimensions. Here are some of the issues we noted: Toilet brush was filthy - hey, they only cost a euro each, so get a new one! Towels were too small Sheets on bed were too small Plants and flowers in pool area were unkempt Two cats frequented the pool area most of the time The sound of birds in the overgrowth on the balconies was constant rather than comforting - nothing against the birds, but cut back on the growth! Breakfasts included the cheapest kind of yogurts (the type that needn't be kept in a fridge). Same for the milk. Distinct lack of fruit options. Breakfast options the same every day. We didn't try an evening meal at this hotel Cleaning staff very friendly but perhaps not briefed on their full roles. For example, it appeared they never cleaned the bathrooms I tried for the advertised wireless connection and got 'local access' only ie no internet. The staff did practically nothing to help and I felt that it was 'my problem' The otherwise excellent pool table (I enjoyed a couple of games) swallowed my euro and the balls refused to come out. A member of staff, the owner in fact, returned my euro to me and suggested I speak to another member of staff who knew more about these things. When I did, he told me he didn't have the right key to open it up and look inside. So it didn't get fixed It seems like I have several gripes. More observations, really - we had quite a nice stay. This information may be of use to someone, which is why I post it. I think it will certainly be of more use to a potential customer than to the owner, who would likely have flown off the handle had I offered her my opinion. In the space of a couple of days, a troubleshooter could walk into this hotel, sort it all out at relatively low cost, and, probably, double the number of customers as a result. Judging from the way the two on-duty staff dealt with problems we had with paying at the end (taking turns to pass the buck - excuse the pun - to each other), an increase in clients is precisely not what the owners of Gran Sol desire.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"After having seen the positive reviews we arrived at the hotel and, were told that there were no more beach/ocean view rooms. Fine we did just walk in but the room was in the middle of the building between the two wings right next to the lane dividing the two wings and, within arms reach of the pedestrian bridge. Tiny room, Tiny Bathroom and, the 80's vintage wall radio did not work nor did the broken balcony light, the balcony rail was rusted and, the shutters have seen better days. Needs a re-furb! The shower head was one of the handheld ones and, sprayed water everywhere, ‘read’ wet bathroom floor, there was a beday but it took up all the remaining bathroom space. Despite the brochure saying there was an in room safe NOT, and, apprently minibar NOT. No safe and, not even a little fridge, asked the middle aged gentleman at reception if there was another room alas there was not and, there were no safes or fridges in any room when I grabbed one of the brochures off the desk and, showed him it claiming there was, he shrugged his shoulders (maybe the brochures are from the 80's too). Good location though right on the beach and, next to the weekend markets in the old fort run by what seems a bunch of gypsies selling all sorts of morroccan influenced furniture, leather goods, jewellery (the leather, hemp kind that you wear after a sunny holiday) some food stalls and, of course clothes. They have some funny local t-shirts if you like that kind of thing too. You can walk for miles along the beach or go for tapas in the little squares all around the hotel. Loved Zahara but the Gran Sol could not provide us with exactly what we needed but for 89 Euro per night I can't really complain can I? Just Picky I guess. We had breakfast which was average pastries cereal etc. Left after the first night as the A/C made too much noise and, didn't really feel safe as the room backed onto the lane in the middle of the hotel when there was public access. Looks nice but check the room out first, might have just been the worst in the house so good luck.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We absolutely loved this hotel. We found it while driving away from the busy Costa Del Sol in October 2002 by chance and stayed 3 nights and expected to pay twice the amount that we paid for the room. Both the hotel and village was very quiet at that time and most of the guests seemed to be Germans. Our room was on the top floor with splendid a breathtaking view of the beach. We never had any meals in the hotel but local fish restaurants were fantastic. Recommended for the 35+, looking for a quiet, romantic holiday. Great value for money. Loved it.",5
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"A very nice hotel right on the beach in Zahara De Los Atunes. The hotel is mid sized and still has a local feeling. A few miles south are the large hotels, which have absolutely no charm in any way. This hotel is blissfully separated from those hotels by a few miles of undeveloped fields and sand dunes. The hotel is right in the town and you can walk out your door to the beach or walk around the beautiful small town with plenty of restuarants. I highly recommend this hotel if you are looking for a nice place to stay, on the beach, in the town, and still retain the feel of a real Spanish hotel. John",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We stumbled upon this hotel while looking for an alternative to a not-so-nice place we'd booked for 4 nights at busy and dirty Los Canos de Meca. Zahara is a quietish seaside resort catering predominantly for Spanish tourists - it was nice not to be surrounded by English speakers. The hotel is a clean 3 star, with decent bathrooms and if you have a sea-facing room, you have a balcony which looks directly onto the sand. The beach is literally on your doorstep, and it's great for sunbathing and for long walks (or horserides if you're into that). The hotel pool area is lovely - protected from the wind and with lots of shade for protection from the scorching heat. The streets surrounding the hotel come alive at night - all the little fish restaurants spill out onto the pavements and there is a relaxed, yet buzzy atmosphere. The hotel breakfast is good - a buffet with fruit, cereal and different bread/toast options. Try olive oil on your toasted breadrolls instead of butter - Andalucian style! If youre looking for a beach holiday on the Costa de la Luz that is simple, quiet and doesn't require you to drive anywhere for anything, this hotel in Zahara is a good choice.",4
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"The hotel is in a beautiful position and I must confess that we had a lovely room facing the sea. I felt that the food was pretty dreadful. Breakfast was a disaster and dinner only marginally better. The dining room was always full of uncontrolled children running up and down screaming whilst their parents just looked on and smoked copious amounts of cigarettes and made endless phone calls on mobile phone to the annoyance of other guests. The receptionist at the hotel was a revolving role and when we arrived the man in that area was polite but very distant. The other man who took over was so unproffessional it was unbelievable. Every time one passed the reception area he buried his head. A further problem was the temparature of the wine in the dining room, it was far too warm. In conclusion I found that it was a family run hotel with a complete absence of any professional training.",2
Hotel_Review-g666710-d498653-Reviews-Gran_Sol_Hotel-Zahara_de_los_Atunes_Costa_de_la_Luz_Andalucia.html,"We stayed at Hotel Gransol in Zahara de los Atunes for 3 nights at the end of May 2005. We asked for a double room 'dressed to the sea', so we had a fabulous view of the lovely long beach. Our room had double doors that opened on to a balcony with uninterrupted views of the beach. Our room was spacious and the decor was OK (a bit naff but not offensive), it was clean and airy. The hotel was nice & modern, the pool and garden were a little oasis. The restaurant was OK, we had an evening meal there, which was pretty average. Breakfast could have been improved on, a buffet with the basics, everything really packaged and poor quality selection of stuff. Staff were really pushed in the restaurant at all times (esp. if it was busy). Reception staff were pretty distant and not particularly knowledgeable about the area. The village itself is really popular with the Spaniards and there are some great little restaurants. We later discovered that past the original village (where Hotel Gransol is based) further along the road there has been massive development with holiday village upon holiday village and that's pretty awful but we were oblivious to this for days. Where the Hotel Gransol is located you are in the original settlement, in the mornings and evenings you can watch the local fisherman go out in their little boats which they launch from the beach. When they come back in everyone gathers round to observe their catch. The wind can pick up on the beach but we had great weather. Los Canos up the road has a gorgeous little beach too but has areas where there has been massive development too.",4
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"Excellent hotel. Walking distance from tram and Eiffel Tower. I suggest it to everyone that wants quality, cleaning, calm. I went to this hotel when I left a very bad hotel near by. Offered services met my expectations.",5
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"really bad decision to book in this hotel! Really bad condition. Carpet really dirty. I lost my money in this hotel, I spent only 30 min there to decide to leave get another hotel. Terrible location. Elevator cannot fix more than two people. This is not a place for a family trip.",1
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"Stay at Adagio Paris Tour Eiffel. Good location, very helpful and hospitable staff , especially Mr Aliou Sow...excellent stay . We can only recommend ...reasonable price .. Good breakfast too . Enjoyable altogether ...",4
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"Quite simply the worst hotel I have had the displeasure to stay in throughout my 18 years of work travel. The only saving grace is that it’s not my own money! I asked for cleaning for which I was happy to pay, this didn’t happen. If your room key doesn’t work out of reception hours you have to go to the much nicer sister hotel down the road. The last time I stayed in a hotel this bad I was backpacking and it was £10 a night! I’ve only got 9 days left of my stay and I am counting them down. The only saving grace is the lady behind reception who has always been helpful and friendly.",1
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"SCAMMERS Be very careful with this hotel, I have been stolen 1164 € by charging me a reservation canceled by overbooking credit cards without my permission or authorization, from booking they ask for the refund or proof but they do not deliver it because they do not have it . DO NOT MAKE ANY RESERVATION WITH THEM, OR MUCH LESS THAN SAY THE DATA ON THE CARDS. THIEVES THAT IS WHAT THEY ARE.",1
Hotel_Review-g187147-d578345-Reviews-Adagio_Access_Paris_Tour_Eiffel_Saint_Charles-Paris_Ile_de_France.html,"The hotel looks very tired. Leakage in the bathroom, scratches on the furniture. Very poor soundproofing. Very nice and helpful people on frontdesk. Location is pretty good, not far from metro and RER",1
